DateTime,CycleCounter,MaxWeldForce,WeldAbsolute,TriggerDistance,WeldTime,WeldPeakPower,CycleTime,AnomalyScore
24-Nov-2021 13:47:49,209370,37,37978,37841,788,287,1981,6
24-Nov-2021 13:47:54,209371,37,37984,37824,774,301,1968,6
24-Nov-2021 13:47:59,209372,37,37931,37798,776,285,1967,6
24-Nov-2021 13:48:03,209373,36,37989,37825,773,285,1967,6
24-Nov-2021 13:48:07,209374,35,38001,37834,784,288,1977,6
24-Nov-2021 13:48:12,209375,37,37996,37822,775,282,1967,6
24-Nov-2021 13:48:17,209376,36,37975,37809,775,299,1965,6
24-Nov-2021 13:48:22,209377,36,37942,37782,783,278,1970,6
24-Nov-2021 13:48:27,209378,35,37959,37791,760,294,1950,6
24-Nov-2021 13:48:31,209379,36,37953,37812,777,297,1968,6
24-Nov-2021 13:48:35,209380,36,37993,37837,781,301,1972,6
24-Nov-2021 13:48:40,209381,35,38007,37830,783,277,1973,6
24-Nov-2021 13:48:45,209382,36,38006,37836,774,287,1966,6
24-Nov-2021 13:48:49,209383,36,37975,37799,774,283,1964,6
24-Nov-2021 13:48:54,209384,37,37939,37786,773,287,1964,6
24-Nov-2021 13:48:59,209385,37,37973,37795,769,297,1958,6
24-Nov-2021 13:49:03,209386,37,37993,37819,775,288,1968,6
24-Nov-2021 13:49:07,209387,35,37984,37814,783,277,1971,6
24-Nov-2021 13:49:13,209388,35,37975,37807,774,285,1964,6
24-Nov-2021 13:49:18,209389,35,37983,37806,773,294,1962,6
24-Nov-2021 13:49:22,209390,35,37964,37810,788,285,1977,6
24-Nov-2021 13:49:27,209391,36,37981,37813,771,299,1962,6
24-Nov-2021 13:49:31,209392,36,37994,37837,787,288,1980,6
24-Nov-2021 13:54:39,209393,37,37990,37819,782,289,1975,6
24-Nov-2021 13:54:56,209394,37,37942,37796,781,297,1972,6
24-Nov-2021 13:55:00,209395,36,37944,37789,779,297,1966,6
24-Nov-2021 13:55:05,209396,36,37972,37803,776,288,1967,6
24-Nov-2021 13:55:09,209397,37,38006,37842,788,283,1981,6
24-Nov-2021 13:55:13,209398,38,38014,37838,778,283,1971,6
24-Nov-2021 13:55:17,209399,37,38000,37838,784,291,1978,6
24-Nov-2021 13:55:24,209400,35,37996,37810,780,285,1970,6
24-Nov-2021 13:55:28,209401,36,37960,37794,782,289,1974,6
24-Nov-2021 13:55:32,209402,37,37949,37806,784,283,1976,6
24-Nov-2021 13:55:37,209403,36,37968,37811,780,282,1973,6
24-Nov-2021 13:55:41,209404,35,37964,37806,778,293,1968,6
24-Nov-2021 13:55:45,209405,36,37957,37813,784,296,1975,6
24-Nov-2021 13:55:52,209406,36,37974,37798,760,302,1952,6
24-Nov-2021 13:57:24,209407,36,37986,37819,784,294,1977,6
24-Nov-2021 13:57:38,209408,36,37994,37835,782,287,1976,6
24-Nov-2021 13:57:42,209409,35,38013,37846,781,289,1973,6
24-Nov-2021 13:57:53,209410,35,37981,37823,785,291,1976,6
24-Nov-2021 14:03:00,209411,36,38008,37812,785,287,1976,6
24-Nov-2021 14:03:18,209412,37,37935,37782,778,296,1967,6
24-Nov-2021 14:03:22,209413,36,37971,37802,780,291,1970,6
24-Nov-2021 14:03:27,209414,35,37990,37833,780,288,1973,6
24-Nov-2021 14:03:31,209415,37,38017,37854,780,289,1973,6
24-Nov-2021 14:03:35,209416,38,38005,37841,779,276,1972,6
24-Nov-2021 14:03:41,209417,36,37968,37804,778,304,1969,6
24-Nov-2021 14:03:50,209418,36,37949,37807,788,296,1980,6
24-Nov-2021 14:03:54,209419,36,37960,37804,790,285,1981,6
24-Nov-2021 14:03:59,209420,36,37952,37807,781,296,1972,6
24-Nov-2021 14:04:03,209421,36,37955,37814,795,289,1987,6
24-Nov-2021 14:04:07,209422,36,37981,37829,791,291,1984,6
24-Nov-2021 14:04:11,209423,36,37998,37814,759,301,1949,6
24-Nov-2021 14:04:19,209424,35,37972,37815,773,297,1964,6
24-Nov-2021 14:04:33,209425,36,38008,37832,770,302,1963,6
24-Nov-2021 14:06:41,209426,37,38032,37846,784,276,1976,6
24-Nov-2021 14:07:21,209427,36,37997,37834,780,285,1972,6
24-Nov-2021 14:07:26,209428,37,37980,37818,777,289,1971,6
24-Nov-2021 14:07:37,209429,36,37955,37798,773,294,1964,6
24-Nov-2021 14:07:41,209430,35,37949,37785,779,287,1967,6
24-Nov-2021 14:07:45,209431,36,37963,37821,789,288,1980,6
24-Nov-2021 14:07:49,209432,37,38002,37841,788,282,1981,6
24-Nov-2021 14:07:53,209433,37,38017,37836,784,301,1976,6
24-Nov-2021 14:07:58,209434,36,38003,37834,776,289,1970,6
24-Nov-2021 14:08:04,209435,36,37990,37811,776,289,1968,6
24-Nov-2021 14:08:09,209436,36,37979,37804,781,297,1973,6
24-Nov-2021 14:08:13,209437,36,37951,37814,791,283,1981,6
24-Nov-2021 14:08:17,209438,36,38006,37827,777,289,1969,6
24-Nov-2021 14:08:21,209439,36,37977,37811,777,285,1967,6
24-Nov-2021 14:08:25,209440,37,37980,37822,784,294,1977,6
24-Nov-2021 14:08:32,209441,37,37972,37810,776,301,1968,6
24-Nov-2021 14:08:37,209442,36,37971,37808,784,277,1975,6
24-Nov-2021 14:08:41,209443,36,38004,37830,782,297,1973,6
24-Nov-2021 14:08:45,209444,36,38025,37853,791,283,1987,6
24-Nov-2021 14:08:49,209445,37,37998,37838,787,294,1981,6
24-Nov-2021 14:08:53,209446,37,37986,37821,782,289,1974,6
24-Nov-2021 14:09:00,209447,36,37966,37796,778,301,1967,6
24-Nov-2021 14:09:04,209448,36,37950,37778,778,297,1966,6
24-Nov-2021 14:09:08,209449,36,37961,37810,792,288,1984,6
24-Nov-2021 14:09:13,209450,37,38005,37838,790,287,1983,6
24-Nov-2021 14:09:17,209451,37,37993,37838,794,287,1987,6
24-Nov-2021 14:09:21,209452,36,38022,37852,781,304,1975,6
24-Nov-2021 14:09:28,209453,36,37977,37813,782,305,1974,6
24-Nov-2021 14:09:32,209454,36,37975,37813,785,289,1975,6
24-Nov-2021 14:09:36,209455,36,37963,37816,783,294,1976,6
24-Nov-2021 14:09:40,209456,36,37983,37824,781,293,1975,6
24-Nov-2021 14:09:45,209457,36,37970,37813,782,287,1972,6
24-Nov-2021 14:09:49,209458,37,37984,37818,788,283,1982,6
24-Nov-2021 14:09:56,209459,35,37973,37799,778,285,1968,6
24-Nov-2021 14:10:00,209460,37,37955,37796,775,296,1967,6
24-Nov-2021 14:10:04,209461,36,37987,37831,789,285,1981,6
24-Nov-2021 14:10:08,209462,37,38022,37852,785,293,1978,6
24-Nov-2021 14:10:12,209463,37,38001,37824,771,287,1964,6
24-Nov-2021 14:10:16,209464,37,37989,37825,782,291,1975,6
24-Nov-2021 14:10:23,209465,36,37983,37802,768,282,1958,6
24-Nov-2021 14:10:28,209466,37,37931,37777,774,287,1966,6
24-Nov-2021 14:10:32,209467,36,37957,37797,784,294,1973,6
24-Nov-2021 14:10:36,209468,36,38014,37828,777,287,1968,6
24-Nov-2021 14:10:40,209469,36,38009,37830,768,296,1960,6
24-Nov-2021 14:10:44,209470,37,38001,37845,789,289,1981,6
24-Nov-2021 14:10:51,209471,36,37992,37804,775,308,1965,6
24-Nov-2021 14:10:55,209472,36,37957,37798,780,291,1969,6
24-Nov-2021 14:10:59,209473,36,37994,37819,786,293,1978,6
24-Nov-2021 14:11:04,209474,37,37989,37813,779,287,1972,6
24-Nov-2021 14:11:08,209475,37,37986,37811,776,296,1968,6
24-Nov-2021 14:11:12,209476,37,37975,37807,781,277,1969,6
24-Nov-2021 14:11:19,209477,36,37957,37787,768,287,1960,6
24-Nov-2021 14:11:23,209478,36,37936,37792,778,293,1969,6
24-Nov-2021 14:11:27,209479,36,37981,37825,793,285,1987,6
24-Nov-2021 14:11:31,209480,39,38015,37851,786,288,1981,6
24-Nov-2021 14:11:36,209481,36,38003,37832,780,285,1971,6
24-Nov-2021 14:11:40,209482,37,38001,37835,781,291,1974,6
24-Nov-2021 14:11:46,209483,37,37967,37806,771,507,1963,5
24-Nov-2021 14:11:51,209484,36,37938,37782,775,282,1964,6
24-Nov-2021 14:11:55,209485,36,37957,37800,782,291,1973,6
24-Nov-2021 14:11:59,209486,37,37996,37817,775,280,1964,6
24-Nov-2021 14:12:04,209487,35,37980,37814,774,282,1962,6
24-Nov-2021 14:12:08,209488,37,38006,37830,772,285,1964,6
24-Nov-2021 14:12:14,209489,37,37996,37823,773,291,1965,6
24-Nov-2021 14:12:18,209490,36,37966,37814,790,277,1981,6
24-Nov-2021 14:12:23,209491,36,37995,37829,779,287,1971,6
24-Nov-2021 14:12:27,209492,37,38002,37845,778,293,1974,6
24-Nov-2021 14:12:32,209493,37,37973,37815,784,289,1975,6
24-Nov-2021 14:12:36,209494,36,37991,37813,779,278,1969,6
24-Nov-2021 14:12:41,209495,37,37960,37803,775,297,1971,6
24-Nov-2021 14:12:46,209496,36,37956,37793,772,294,1962,6
24-Nov-2021 14:12:50,209497,36,37993,37822,776,291,1970,6
24-Nov-2021 14:12:54,209498,38,38016,37849,784,296,1976,6
24-Nov-2021 14:12:59,209499,35,38005,37832,775,297,1968,6
24-Nov-2021 14:13:04,209500,36,37986,37823,778,287,1968,6
24-Nov-2021 14:13:09,209501,37,37982,37816,771,304,1962,6
24-Nov-2021 14:13:15,209502,36,37957,37792,778,287,1971,6
24-Nov-2021 14:13:18,209503,36,37974,37801,775,302,1966,6
24-Nov-2021 14:13:22,209504,37,38017,37829,764,299,1957,6
24-Nov-2021 14:13:27,209505,37,38015,37826,760,280,1951,6
24-Nov-2021 14:13:31,209506,37,38015,37845,774,289,1969,6
24-Nov-2021 14:13:37,209507,36,38001,37828,783,291,1975,6
24-Nov-2021 14:13:42,209508,36,37977,37819,770,296,1961,6
24-Nov-2021 14:13:46,209509,36,38006,37832,783,294,1978,6
24-Nov-2021 14:13:50,209510,35,38003,37835,772,287,1963,6
24-Nov-2021 14:13:55,209511,37,37983,37813,773,297,1964,6
24-Nov-2021 14:13:59,209512,37,37972,37805,777,294,1966,6
24-Nov-2021 14:14:05,209513,37,37947,37786,773,285,1962,6
24-Nov-2021 14:14:10,209514,37,37976,37801,774,301,1965,6
24-Nov-2021 14:14:14,209515,37,37999,37820,776,296,1968,6
24-Nov-2021 14:14:18,209516,35,37997,37844,773,297,1963,6
24-Nov-2021 14:14:23,209517,36,38003,37845,783,293,1976,6
24-Nov-2021 14:14:27,209518,36,38013,37844,773,299,1967,6
24-Nov-2021 14:14:33,209519,37,37978,37814,773,283,1965,6
24-Nov-2021 14:14:37,209520,37,37958,37785,776,297,1965,6
24-Nov-2021 14:14:42,209521,37,37961,37803,769,297,1962,6
24-Nov-2021 14:14:46,209522,36,38007,37821,766,296,1959,6
24-Nov-2021 14:14:50,209523,37,38011,37831,763,288,1956,6
24-Nov-2021 14:14:55,209524,35,38005,37830,778,285,1972,6
24-Nov-2021 14:15:00,209525,37,37987,37816,770,289,1963,6
24-Nov-2021 14:15:05,209526,36,37970,37802,774,296,1964,6
24-Nov-2021 14:15:09,209527,36,38004,37832,770,291,1963,6
24-Nov-2021 14:15:14,209528,37,38028,37843,763,299,1958,6
24-Nov-2021 14:15:19,209529,37,37984,37817,770,293,1963,6
24-Nov-2021 14:15:23,209530,36,37990,37817,774,283,1965,6
24-Nov-2021 14:15:28,209531,35,37946,37779,764,285,1953,6
24-Nov-2021 14:15:33,209532,36,37967,37807,779,287,1971,6
24-Nov-2021 14:15:37,209533,37,37988,37821,779,291,1974,6
24-Nov-2021 14:15:41,209534,36,38003,37853,782,294,1976,6
24-Nov-2021 14:15:46,209535,36,38012,37839,777,282,1967,6
24-Nov-2021 14:15:50,209536,37,38006,37835,773,297,1966,6
24-Nov-2021 14:15:56,209537,36,37982,37800,768,289,1956,6
24-Nov-2021 14:16:01,209538,36,37940,37780,770,297,1956,6
24-Nov-2021 14:16:05,209539,37,38004,37797,755,312,1946,6
24-Nov-2021 14:16:09,209540,36,38003,37834,782,283,1976,6
24-Nov-2021 14:16:14,209541,36,38008,37827,773,301,1963,6
24-Nov-2021 14:16:18,209542,36,38007,37836,780,287,1970,6
24-Nov-2021 14:16:24,209543,37,37976,37806,771,294,1966,6
24-Nov-2021 14:16:29,209544,37,37972,37806,775,294,1967,6
24-Nov-2021 14:16:33,209545,36,38018,37840,775,296,1968,6
24-Nov-2021 14:16:37,209546,36,38023,37848,778,288,1970,6
24-Nov-2021 14:16:42,209547,36,38001,37821,770,299,1963,6
24-Nov-2021 14:16:46,209548,37,37995,37822,775,289,1967,6
24-Nov-2021 14:16:51,209549,36,37972,37797,770,288,1958,6
24-Nov-2021 14:16:56,209550,36,37958,37792,780,294,1969,6
24-Nov-2021 14:17:00,209551,36,37973,37806,771,304,1961,6
24-Nov-2021 14:17:04,209552,36,38007,37841,784,304,1976,6
24-Nov-2021 14:17:09,209553,37,38016,37840,772,291,1962,6
24-Nov-2021 14:17:14,209554,36,38012,37829,778,285,1969,6
24-Nov-2021 14:17:19,209555,37,37982,37803,768,301,1958,6
24-Nov-2021 14:17:24,209556,36,37974,37796,771,288,1963,6
24-Nov-2021 14:17:28,209557,36,37966,37803,782,299,1972,6
24-Nov-2021 14:17:32,209558,37,37983,37811,772,299,1964,6
24-Nov-2021 14:17:37,209559,35,38002,37808,767,297,1957,6
24-Nov-2021 14:17:42,209560,36,38012,37830,770,302,1962,6
24-Nov-2021 14:17:47,209561,37,37989,37798,762,297,1951,6
24-Nov-2021 14:17:52,209562,36,37999,37820,772,282,1962,6
24-Nov-2021 14:17:56,209563,36,38005,37826,775,287,1965,6
24-Nov-2021 14:18:00,209564,36,38020,37847,779,299,1973,6
24-Nov-2021 14:18:05,209565,36,37990,37817,773,296,1966,6
24-Nov-2021 14:18:10,209566,36,38002,37819,771,285,1962,6
24-Nov-2021 14:18:14,209567,37,37964,37786,773,289,1962,6
24-Nov-2021 14:18:19,209568,36,37958,37786,772,294,1963,6
24-Nov-2021 14:18:23,209569,36,37977,37817,780,291,1971,6
24-Nov-2021 14:18:28,209570,35,38007,37828,770,287,1962,6
24-Nov-2021 14:18:33,209571,36,38007,37835,770,294,1963,6
24-Nov-2021 14:18:46,209572,37,38020,37843,779,301,1972,6
24-Nov-2021 14:18:51,209573,36,37976,37799,764,305,1956,6
24-Nov-2021 14:18:55,209574,36,37945,37787,772,283,1960,6
24-Nov-2021 14:18:59,209575,37,37966,37802,774,283,1964,6
24-Nov-2021 14:19:03,209576,37,37988,37811,771,296,1963,6
24-Nov-2021 14:19:07,209577,37,37972,37804,783,289,1973,6
24-Nov-2021 14:19:14,209578,36,37990,37824,772,282,1965,6
24-Nov-2021 14:19:19,209579,36,37991,37792,754,301,1944,6
24-Nov-2021 14:19:23,209580,37,37951,37798,779,291,1969,6
24-Nov-2021 14:19:27,209581,36,38030,37826,757,299,1946,6
24-Nov-2021 14:19:31,209582,37,38017,37853,785,282,1978,6
24-Nov-2021 14:19:35,209583,37,38025,37835,766,282,1957,6
24-Nov-2021 14:19:42,209584,36,37990,37816,770,294,1961,6
24-Nov-2021 14:19:46,209585,37,37981,37787,759,299,1949,6
24-Nov-2021 14:19:50,209586,37,37951,37796,775,293,1968,6
24-Nov-2021 14:36:35,329607,40,38434,38215,584,261,1881,5
24-Nov-2021 14:36:39,329608,40,38396,38179,566,267,1854,4
24-Nov-2021 14:36:43,329609,40,38402,38190,562,262,1852,5
24-Nov-2021 14:36:47,329610,40,38416,38201,566,276,1856,5
24-Nov-2021 14:37:42,329611,39,38440,38233,565,262,1858,5
24-Nov-2021 14:37:51,329612,40,38430,38232,570,262,1861,5
24-Nov-2021 14:38:04,329613,40,38415,38213,558,272,1849,5
24-Nov-2021 14:38:12,329614,40,38396,38190,559,269,1848,5
24-Nov-2021 14:38:16,329615,40,38433,38213,547,272,1839,5
24-Nov-2021 14:38:19,329616,40,38445,38232,566,265,1857,5
24-Nov-2021 14:38:24,329617,41,38433,38219,566,269,1856,5
24-Nov-2021 14:38:31,329618,41,38454,38219,533,283,1823,5
24-Nov-2021 14:38:36,329619,40,38409,38199,568,272,1858,5
24-Nov-2021 14:38:40,329620,40,38411,38193,555,273,1845,5
24-Nov-2021 14:38:44,329621,40,38450,38204,534,288,1824,5
24-Nov-2021 14:38:48,329622,40,38440,38215,560,267,1852,5
24-Nov-2021 14:38:52,329623,41,38438,38227,562,269,1855,5
24-Nov-2021 14:38:58,329624,41,38429,38223,561,272,1854,5
24-Nov-2021 14:39:03,329625,41,38407,38198,564,266,1853,5
24-Nov-2021 14:39:07,329626,41,38404,38187,560,269,1849,5
24-Nov-2021 14:39:11,329627,41,38418,38214,558,272,1851,5
24-Nov-2021 14:39:15,329628,41,38437,38220,560,265,1851,5
24-Nov-2021 14:39:19,329629,40,38432,38215,568,261,1859,5
24-Nov-2021 14:40:13,329630,40,38432,38217,568,265,1859,5
24-Nov-2021 14:40:17,329631,40,38394,38183,555,276,1845,4
24-Nov-2021 14:40:22,329632,40,38425,38192,543,285,1832,5
24-Nov-2021 14:41:02,329633,40,38406,38188,564,267,1852,5
24-Nov-2021 14:41:06,329634,42,38431,38221,551,273,1842,5
24-Nov-2021 14:41:10,329635,41,38442,38223,546,282,1837,5
24-Nov-2021 14:42:13,329636,39,38439,38225,565,265,1855,5
24-Nov-2021 14:42:20,329637,40,38417,38196,548,267,1837,5
24-Nov-2021 14:42:24,329638,40,38418,38193,542,283,1832,5
24-Nov-2021 14:42:28,329639,40,38424,38200,557,267,1847,5
24-Nov-2021 14:42:32,329640,41,38445,38224,555,276,1846,5
24-Nov-2021 14:42:37,329641,40,38424,38217,561,273,1851,5
24-Nov-2021 14:42:40,329642,40,38436,38220,564,265,1855,5
24-Nov-2021 14:42:47,329643,40,38409,38202,560,261,1850,5
24-Nov-2021 14:42:51,329644,41,38426,38185,534,289,1822,4
24-Nov-2021 14:42:55,329645,40,38426,38209,563,267,1854,5
24-Nov-2021 14:42:59,329646,41,38442,38227,562,271,1855,5
24-Nov-2021 14:43:03,329647,40,38447,38205,532,293,1822,5
24-Nov-2021 14:43:07,329648,41,38433,38224,566,269,1856,5
24-Nov-2021 14:43:14,329649,40,38413,38191,563,272,1852,5
24-Nov-2021 14:43:18,329650,40,38406,38194,563,272,1853,5
24-Nov-2021 14:43:22,329651,40,38422,38212,560,271,1850,5
24-Nov-2021 14:43:26,329652,41,38449,38226,565,266,1857,5
24-Nov-2021 14:43:30,329653,40,38425,38203,555,272,1844,5
24-Nov-2021 14:43:35,329654,40,38433,38223,561,269,1853,5
24-Nov-2021 14:43:41,329655,41,38404,38202,562,269,1850,5
24-Nov-2021 14:43:45,329656,41,38412,38189,561,265,1848,5
24-Nov-2021 14:43:49,329657,40,38448,38204,527,291,1817,5
24-Nov-2021 14:43:53,329658,40,38468,38225,537,278,1828,5
24-Nov-2021 14:43:57,329659,41,38436,38212,561,269,1853,5
24-Nov-2021 14:44:01,329660,40,38437,38229,550,269,1843,5
24-Nov-2021 14:44:07,329661,40,38391,38180,562,273,1850,4
24-Nov-2021 14:44:11,329662,40,38408,38185,555,280,1842,4
24-Nov-2021 14:44:16,329663,40,38452,38202,529,291,1819,5
24-Nov-2021 14:44:20,329664,40,38462,38221,530,283,1819,5
24-Nov-2021 14:44:25,329665,40,38436,38205,547,278,1836,5
24-Nov-2021 14:44:28,329666,40,38464,38210,529,294,1820,5
24-Nov-2021 14:44:34,329667,40,38424,38191,537,285,1824,5
24-Nov-2021 14:44:38,329668,40,38405,38186,565,261,1853,4
24-Nov-2021 14:44:43,329669,40,38433,38217,552,272,1847,5
24-Nov-2021 14:44:47,329670,40,38468,38225,548,276,1838,5
24-Nov-2021 14:44:51,329671,40,38430,38207,562,262,1851,5
24-Nov-2021 14:44:55,329672,40,38432,38226,567,269,1857,5
24-Nov-2021 14:45:01,329673,41,38439,38197,537,285,1825,5
24-Nov-2021 14:45:05,329674,40,38400,38187,566,267,1854,5
24-Nov-2021 14:45:10,329675,40,38422,38200,560,261,1850,5
24-Nov-2021 14:45:14,329676,41,38438,38233,568,265,1862,5
24-Nov-2021 14:45:18,329677,41,38426,38198,562,273,1851,5
24-Nov-2021 14:45:22,329678,40,38433,38212,560,265,1850,5
24-Nov-2021 14:45:28,329679,40,38444,38194,527,285,1817,5
24-Nov-2021 14:45:32,329680,40,38433,38190,531,297,1820,5
24-Nov-2021 14:45:37,329681,42,38425,38203,571,260,1860,5
24-Nov-2021 14:45:41,329682,40,38445,38227,563,269,1855,5
24-Nov-2021 14:45:45,329683,40,38442,38212,556,266,1845,5
24-Nov-2021 14:45:49,329684,40,38459,38217,533,288,1823,5
24-Nov-2021 14:45:55,329685,40,38404,38185,565,266,1854,4
24-Nov-2021 14:45:59,329686,40,38394,38178,561,272,1850,4
24-Nov-2021 14:46:04,329687,40,38445,38200,536,285,1822,5
24-Nov-2021 14:46:08,329688,40,38458,38212,531,288,1821,5
24-Nov-2021 14:46:12,329689,39,38426,38209,564,273,1853,5
24-Nov-2021 14:46:16,329690,40,38437,38202,545,272,1834,5
24-Nov-2021 14:46:22,329691,41,38405,38176,554,272,1842,4
24-Nov-2021 14:46:26,329692,40,38423,38188,533,277,1821,5
24-Nov-2021 14:46:31,329693,40,38430,38185,536,289,1825,4
24-Nov-2021 14:46:35,329694,40,38450,38222,549,273,1840,5
24-Nov-2021 14:46:49,329695,40,38435,38219,564,266,1854,5
24-Nov-2021 14:46:53,329696,40,38424,38210,569,273,1859,5
24-Nov-2021 14:46:58,329697,40,38426,38183,539,285,1826,4
24-Nov-2021 14:47:02,329698,40,38388,38169,559,272,1844,4
24-Nov-2021 14:47:06,329699,40,38415,38199,559,272,1850,5
24-Nov-2021 14:47:11,329700,40,38451,38219,546,278,1837,5
24-Nov-2021 14:47:16,329701,40,38430,38210,571,272,1860,5
24-Nov-2021 14:47:20,329702,40,38433,38217,561,271,1853,5
24-Nov-2021 14:47:25,329703,40,38408,38198,569,265,1860,5
24-Nov-2021 14:47:30,329704,40,38413,38168,532,283,1820,4
24-Nov-2021 14:47:34,329705,40,38439,38189,522,299,1813,5
24-Nov-2021 14:47:38,329706,40,38435,38214,555,262,1848,5
24-Nov-2021 14:47:43,329707,40,38434,38203,550,272,1838,5
24-Nov-2021 14:47:47,329708,41,38420,38203,564,269,1853,5
24-Nov-2021 14:47:52,329709,41,38396,38179,555,276,1844,4
24-Nov-2021 14:47:56,329710,40,38390,38182,559,276,1851,4
24-Nov-2021 14:48:01,329711,40,38431,38187,532,285,1821,5
24-Nov-2021 14:48:05,329712,40,38425,38203,559,265,1849,5
24-Nov-2021 14:48:10,329713,40,38436,38208,563,272,1853,5
24-Nov-2021 14:48:15,329714,40,38430,38218,567,257,1857,5
24-Nov-2021 14:48:19,329715,41,38396,38183,562,271,1850,4
24-Nov-2021 14:48:24,329716,40,38404,38188,559,265,1847,5
24-Nov-2021 14:48:28,329717,40,38433,38199,546,280,1835,5
24-Nov-2021 14:48:32,329718,40,38446,38228,566,260,1857,5
24-Nov-2021 14:48:37,329719,41,38422,38200,554,267,1844,5
24-Nov-2021 14:48:41,329720,40,38444,38229,557,266,1847,5
24-Nov-2021 14:48:46,329721,41,38413,38195,567,272,1856,5
24-Nov-2021 14:48:51,329722,40,38427,38186,536,296,1825,4
24-Nov-2021 14:48:55,329723,40,38449,38199,527,289,1819,5
24-Nov-2021 14:48:59,329724,40,38440,38210,560,272,1852,5
24-Nov-2021 14:49:04,329725,40,38429,38214,566,265,1858,5
24-Nov-2021 14:49:08,329726,40,38427,38219,569,262,1861,5
24-Nov-2021 14:49:13,329727,40,38429,38196,536,288,1826,5
24-Nov-2021 14:49:18,329728,40,38409,38175,534,288,1823,4
24-Nov-2021 14:49:22,329729,40,38417,38196,565,267,1852,5
24-Nov-2021 14:49:26,329730,40,38446,38220,565,262,1856,5
24-Nov-2021 14:49:31,329731,40,38438,38212,567,267,1857,5
24-Nov-2021 14:49:35,329732,40,38418,38201,561,266,1850,5
24-Nov-2021 14:49:40,329733,40,38407,38184,559,267,1846,4
24-Nov-2021 14:49:44,329734,40,38431,38193,525,291,1814,5
24-Nov-2021 14:49:49,329735,40,38415,38203,563,269,1852,5
24-Nov-2021 14:49:53,329736,40,38453,38209,546,278,1837,5
24-Nov-2021 14:49:58,329737,41,38432,38209,565,269,1854,5
24-Nov-2021 14:50:02,329738,40,38425,38209,567,260,1857,5
24-Nov-2021 14:50:07,329739,40,38395,38169,564,262,1849,4
24-Nov-2021 14:50:12,329740,40,38432,38182,528,288,1814,4
24-Nov-2021 14:50:15,329741,40,38433,38192,537,283,1826,5
24-Nov-2021 14:50:20,329742,40,38473,38217,533,282,1824,5
24-Nov-2021 14:50:25,329743,40,38422,38198,553,269,1843,5
24-Nov-2021 14:50:29,329744,41,38412,38202,564,265,1853,5
24-Nov-2021 14:50:34,329745,40,38405,38190,562,271,1851,5
24-Nov-2021 14:50:38,329746,40,38432,38179,525,301,1814,4
24-Nov-2021 14:50:43,329747,40,38417,38205,562,273,1853,5
24-Nov-2021 14:50:47,329748,40,38474,38229,535,293,1826,5
24-Nov-2021 14:50:52,329749,40,38413,38199,562,272,1850,5
24-Nov-2021 14:50:56,329750,40,38451,38211,542,278,1831,5
24-Nov-2021 14:51:01,329751,40,38411,38192,566,265,1855,5
24-Nov-2021 14:51:06,329752,40,38410,38187,559,267,1847,5
24-Nov-2021 14:51:10,329753,40,38452,38202,528,313,1819,5
24-Nov-2021 14:51:14,329754,40,38443,38223,561,265,1851,5
24-Nov-2021 14:51:20,329755,40,38419,38201,564,273,1854,5
24-Nov-2021 14:51:24,329756,40,38417,38197,567,269,1856,5
24-Nov-2021 14:51:28,329757,40,38410,38196,563,265,1851,5
24-Nov-2021 14:51:32,329758,40,38411,38188,566,257,1855,5
24-Nov-2021 14:51:37,329759,40,38412,38198,566,262,1855,5
24-Nov-2021 14:51:41,329760,40,38442,38217,561,273,1850,5
24-Nov-2021 14:51:47,329761,40,38451,38213,536,283,1827,5
24-Nov-2021 14:51:51,329762,40,38445,38208,549,269,1841,5
24-Nov-2021 14:51:55,329763,40,38388,38172,564,265,1850,4
24-Nov-2021 14:52:00,329764,40,38402,38180,566,260,1855,4
24-Nov-2021 14:52:04,329765,40,38420,38197,557,277,1846,5
24-Nov-2021 14:52:09,329766,40,38444,38226,565,262,1857,5
24-Nov-2021 14:52:14,329767,41,38432,38220,560,265,1849,5
24-Nov-2021 14:52:18,329768,40,38429,38215,570,271,1860,5
24-Nov-2021 14:52:22,329769,41,38403,38189,566,271,1854,5
24-Nov-2021 14:52:26,329770,40,38430,38183,528,294,1816,4
24-Nov-2021 14:52:31,329771,40,38420,38192,563,273,1852,5
24-Nov-2021 14:52:36,329772,40,38453,38218,557,266,1849,5
24-Nov-2021 14:52:41,329773,40,38456,38206,538,280,1828,5
24-Nov-2021 14:52:45,329774,40,38435,38210,556,276,1846,5
24-Nov-2021 14:55:41,329775,40,38399,38191,582,254,1716,5
24-Nov-2021 14:55:46,329776,40,38399,38182,564,267,1672,4
24-Nov-2021 14:55:51,329777,40,38415,38194,569,262,1674,5
24-Nov-2021 14:55:55,329778,41,38438,38217,566,260,1673,5
24-Nov-2021 14:56:00,329779,40,38453,38219,548,272,1656,5
24-Nov-2021 14:56:04,329780,40,38460,38213,534,287,1640,5
24-Nov-2021 14:56:09,329781,40,38409,38186,566,269,1674,4
24-Nov-2021 15:04:38,329782,41,38402,38180,586,260,1691,4
24-Nov-2021 15:04:44,329783,41,38409,38191,569,267,1677,5
24-Nov-2021 15:04:48,329784,40,38438,38223,560,269,1670,5
24-Nov-2021 15:04:52,329785,40,38429,38210,568,271,1674,5
24-Nov-2021 15:04:56,329786,41,38431,38218,569,265,1678,5
24-Nov-2021 15:05:01,329787,40,38405,38190,572,269,1679,5
